id	name	description	cityId
2478	云栖酒店	地址：福海县朝阳街165号（福海）。联系电话：193-78833926。周边 500 米内即是商场与美食街。设有地下停车场与充电桩。前台多语言服务，支持行李寄存。含自助早餐，菜品丰富。	C292
2479	碧桂宾馆	地址：凤城解放路37号（凤凰城）。联系电话：199-22614209 / 139-66020898。酒店内有健身房和洗衣房，住客免费使用。提供高速 Wi‑Fi 及 24 小时热水。	C013
2480	丽枫酒店	地址：凤城解放路361号（凤凰城）。联系电话：192-33202438。客房配备记忆棉床垫，保证舒适睡眠。提供高速 Wi‑Fi 及 24 小时热水。	C013
2481	枫叶大酒店	地址：凤城解放路165号（凤凰城）。联系电话：198-72528076 / 189-34418629。前台多语言服务，支持行李寄存。周边 500 米内即是商场与美食街。酒店内有健身房和洗衣房，住客免费使用。提供高速 Wi‑Fi 及 24 小时热水。	C013
2482	梅园精品酒店	地址：太原中心路152号（汾河）。联系电话：190-25671145。部分房型可俯瞰城市天际线。距车站步行 5 分钟，交通便利。含自助早餐，菜品丰富。	C083
2483	丽枫大酒店	地址：太原建设路57号（汾河）。联系电话：059-80387712。提供高速 Wi‑Fi 及 24 小时热水。周边 500 米内即是商场与美食街。距车站步行 5 分钟，交通便利。部分房型可俯瞰城市天际线。	C083
2484	楠舍宾馆	地址：太原和平路73号（汾河）。联系电话：036-76479837 / 033-62469674。周边 500 米内即是商场与美食街。酒店内有健身房和洗衣房，住客免费使用。	C083
2485	碧桂度假酒店	地址：宁波和平路177号（奉化）。联系电话：035-25720765 / 196-35007994。可手机自助入住，无接触开门。周边 500 米内即是商场与美食街。	C088
2486	梅园国际酒店	地址：宁波人民大道191号（奉化）。联系电话：023-49153375。周边 500 米内即是商场与美食街。可手机自助入住，无接触开门。	C088
2487	柏栎大酒店	地址：富锦中心路79号（富锦）。联系电话：137-98631646。可手机自助入住，无接触开门。酒店内有健身房和洗衣房，住客免费使用。部分房型可俯瞰城市天际线。前台多语言服务，支持行李寄存。	C026
2488	柏曼大酒店	地址：富锦建设路309号（富锦）。联系电话：028-86874603 / 059-67714531。可手机自助入住，无接触开门。含自助早餐，菜品丰富。周边 500 米内即是商场与美食街。	C026
2489	桔子国际酒店	地址：富锦中心路93号（富锦）。联系电话：159-65054986。部分房型可俯瞰城市天际线。提供高速 Wi‑Fi 及 24 小时热水。	C026
2490	锦江度假酒店	地址：富锦迎宾大道53号（富锦）。联系电话：051-23257398 / 041-35251236。客房配备记忆棉床垫，保证舒适睡眠。部分房型可俯瞰城市天际线。可手机自助入住，无接触开门。	C026
2491	璞丽精品酒店	地址：公主岭迎宾大道57号（范家屯）。联系电话：057-66042995 / 032-27689153。酒店内有健身房和洗衣房，住客免费使用。设有地下停车场与充电桩。部分房型可俯瞰城市天际线。	C283
2492	柏曼国际酒店	地址：公主岭建设路110号（范家屯）。联系电话：137-72253759。周边 500 米内即是商场与美食街。距车站步行 5 分钟，交通便利。	C283
2493	枫叶国际酒店	地址：公主岭建设路234号（范家屯）。联系电话：183-71347561。距车站步行 5 分钟，交通便利。客房配备记忆棉床垫，保证舒适睡眠。提供高速 Wi‑Fi 及 24 小时热水。	C283
2494	丽枫大酒店	地址：公主岭建设路375号（范家屯）。联系电话：136-34616051。提供高速 Wi‑Fi 及 24 小时热水。前台多语言服务，支持行李寄存。部分房型可俯瞰城市天际线。含自助早餐，菜品丰富。	C283
2495	锦江大酒店	地址：兰州人民大道354号（福利区）。联系电话：199-52724333 / 199-84080276。部分房型可俯瞰城市天际线。距车站步行 5 分钟，交通便利。周边 500 米内即是商场与美食街。酒店内有健身房和洗衣房，住客免费使用。	C034
2496	柏曼精品酒店	地址：兰州和平路352号（福利区）。联系电话：154-11882108。前台多语言服务，支持行李寄存。提供高速 Wi‑Fi 及 24 小时热水。	C034
2497	枫叶宾馆	地址：兰州建设路100号（福利区）。联系电话：022-67354060。部分房型可俯瞰城市天际线。客房配备记忆棉床垫，保证舒适睡眠。	C034
2498	星程酒店	地址：集贤县和平路224号（福利屯）。联系电话：185-56841162。距车站步行 5 分钟，交通便利。设有地下停车场与充电桩。客房配备记忆棉床垫，保证舒适睡眠。	C051
2499	云栖国际酒店	地址：集贤县解放路82号（福利屯）。联系电话：190-24748984 / 034-71842262。距车站步行 5 分钟，交通便利。周边 500 米内即是商场与美食街。部分房型可俯瞰城市天际线。	C051
2500	碧桂精品酒店	地址：集贤县迎宾大道79号（福利屯）。联系电话：184-99699787。客房配备记忆棉床垫，保证舒适睡眠。部分房型可俯瞰城市天际线。	C051
2501	沐兰国际酒店	地址：集贤县和平路179号（福利屯）。联系电话：198-82804614。提供高速 Wi‑Fi 及 24 小时热水。可手机自助入住，无接触开门。	C051
2502	楠舍酒店	地址：集贤县迎宾大道307号（丰乐镇）。联系电话：130-77389266 / 182-40074929。距车站步行 5 分钟，交通便利。酒店内有健身房和洗衣房，住客免费使用。含自助早餐，菜品丰富。可手机自助入住，无接触开门。	C051
2503	柏栎酒店	地址：集贤县人民大道383号（丰乐镇）。联系电话：023-30158394 / 054-53360738。设有地下停车场与充电桩。可手机自助入住，无接触开门。	C051
2504	星程酒店	地址：集贤县和平路171号（丰乐镇）。联系电话：022-28678843。前台多语言服务，支持行李寄存。客房配备记忆棉床垫，保证舒适睡眠。酒店内有健身房和洗衣房，住客免费使用。设有地下停车场与充电桩。	C051
2505	花筑度假酒店	地址：集贤县解放路64号（丰乐镇）。联系电话：139-15752892。设有地下停车场与充电桩。客房配备记忆棉床垫，保证舒适睡眠。可手机自助入住，无接触开门。含自助早餐，菜品丰富。	C051
2506	雅致大酒店	地址：阜南县中心路245号（阜南）。联系电话：188-86445576。前台多语言服务，支持行李寄存。酒店内有健身房和洗衣房，住客免费使用。可手机自助入住，无接触开门。	C287
2507	楠舍大酒店	地址：阜南县建设路173号（阜南）。联系电话：137-78302204 / 138-79524407。酒店内有健身房和洗衣房，住客免费使用。客房配备记忆棉床垫，保证舒适睡眠。	C287
2508	桔子精品酒店	地址：阜宁县朝阳街349号（阜宁）。联系电话：150-85666832 / 023-58898957。设有地下停车场与充电桩。客房配备记忆棉床垫，保证舒适睡眠。可手机自助入住，无接触开门。部分房型可俯瞰城市天际线。	C216
2509	云栖大酒店	地址：阜宁县朝阳街115号（阜宁）。联系电话：155-37656551 / 017-73857876。含自助早餐，菜品丰富。部分房型可俯瞰城市天际线。设有地下停车场与充电桩。	C216
2510	柏栎度假酒店	地址：阜宁县迎宾大道370号（阜宁）。联系电话：040-54042795 / 186-95307826。客房配备记忆棉床垫，保证舒适睡眠。周边 500 米内即是商场与美食街。距车站步行 5 分钟，交通便利。	C216
2511	雅致精品酒店	地址：秦皇岛中心路112号（抚宁）。联系电话：180-43933913 / 034-66586893。客房配备记忆棉床垫，保证舒适睡眠。部分房型可俯瞰城市天际线。	C222
2512	月光酒店	地址：秦皇岛和平路150号（抚宁）。联系电话：198-71968192 / 185-20607548。酒店内有健身房和洗衣房，住客免费使用。客房配备记忆棉床垫，保证舒适睡眠。部分房型可俯瞰城市天际线。	C222
2513	月光宾馆	地址：福清人民大道14号（福清）。联系电话：047-30701296 / 185-62844011。提供高速 Wi‑Fi 及 24 小时热水。前台多语言服务，支持行李寄存。周边 500 米内即是商场与美食街。设有地下停车场与充电桩。	C221
2514	花筑精品酒店	地址：福清朝阳街246号（福清）。联系电话：132-71757093 / 192-22440295。前台多语言服务，支持行李寄存。客房配备记忆棉床垫，保证舒适睡眠。	C221
2515	悦榕宾馆	地址：福清迎宾大道254号（福清）。联系电话：155-36405795 / 187-80154071。前台多语言服务，支持行李寄存。提供高速 Wi‑Fi 及 24 小时热水。部分房型可俯瞰城市天际线。客房配备记忆棉床垫，保证舒适睡眠。	C221
2516	花筑宾馆	地址：福泉迎宾大道399号（福泉）。联系电话：017-45223335 / 013-56163445。提供高速 Wi‑Fi 及 24 小时热水。周边 500 米内即是商场与美食街。	C312
2517	桔子大酒店	地址：福泉和平路235号（福泉）。联系电话：056-72454313 / 196-50217049。含自助早餐，菜品丰富。部分房型可俯瞰城市天际线。设有地下停车场与充电桩。	C312
2518	桔子国际酒店	地址：皋兰县和平路142号（丰水村）。联系电话：156-29013136。客房配备记忆棉床垫，保证舒适睡眠。部分房型可俯瞰城市天际线。周边 500 米内即是商场与美食街。可手机自助入住，无接触开门。	C034
2519	雅致酒店	地址：皋兰县朝阳街45号（丰水村）。联系电话：058-67553298。含自助早餐，菜品丰富。可手机自助入住，无接触开门。周边 500 米内即是商场与美食街。	C034
2520	云栖度假酒店	地址：皋兰县中心路384号（丰水村）。联系电话：057-88715595。客房配备记忆棉床垫，保证舒适睡眠。距车站步行 5 分钟，交通便利。含自助早餐，菜品丰富。	C034
2521	碧桂宾馆	地址：梅州朝阳街228号（丰顺）。联系电话：191-36251075。周边 500 米内即是商场与美食街。客房配备记忆棉床垫，保证舒适睡眠。	C159
2522	悦榕度假酒店	地址：梅州和平路262号（丰顺）。联系电话：057-28230116。含自助早餐，菜品丰富。可手机自助入住，无接触开门。部分房型可俯瞰城市天际线。提供高速 Wi‑Fi 及 24 小时热水。	C159
2523	悦榕大酒店	地址：梅州建设路38号（丰顺）。联系电话：137-38856630。部分房型可俯瞰城市天际线。可手机自助入住，无接触开门。酒店内有健身房和洗衣房，住客免费使用。	C159
2524	月光大酒店	地址：繁峙县朝阳街65号（繁峙）。联系电话：184-29533014 / 139-63426050。酒店内有健身房和洗衣房，住客免费使用。提供高速 Wi‑Fi 及 24 小时热水。含自助早餐，菜品丰富。部分房型可俯瞰城市天际线。	C124
2525	璞丽精品酒店	地址：繁峙县中心路330号（繁峙）。联系电话：038-31550253 / 049-84924791。客房配备记忆棉床垫，保证舒适睡眠。部分房型可俯瞰城市天际线。	C124
2526	星程精品酒店	地址：繁峙县中心路271号（繁峙）。联系电话：158-78547864。可手机自助入住，无接触开门。周边 500 米内即是商场与美食街。	C124
